"","student_id","group_ids_together","grade","numerical_grade_equivalent"
"22520",693273,"GGG, 2014J","Cr",5
"22521",693294,"DDD, 2014J","F",1.5
"22522",693297,"BBB, 2014J","Cr",5
"22523",693302,"CCC, 2014J","HD",7
"22524",693308,"EEE, 2014J","Cr",5
"22525",693340,"CCC, 2014J","WNF",NA
"22526",693345,"FFF, 2014J","HD",7
"22527",693364,"GGG, 2014J","D",6
"22528",693373,"FFF, 2014J","HD",7
"22529",693380,"BBB, 2014J","HD",7
"22530",693387,"GGG, 2014J","HD",7
"22531",693416,"EEE, 2014J","D",6
"22532",693421,"GGG, 2014J","D",6
"22533",693441,"DDD, 2014J","HD",7
"22534",693452,"DDD, 2014J","Cr",5
"22535",693468,"DDD, 2014J","WNF",NA
"22536",693478,"EEE, 2014J","Cr",5
"22537",693488,"DDD, 2014J","HD",7
"22538",693497,"FFF, 2014J","D",6
"22539",693501,"DDD, 2014J","HD",7
"22540",693514,"BBB, 2014J","P",4
"22541",693519,"FFF, 2014J","P",4
"22542",693565,"DDD, 2014J","WNF",NA
"22543",693569,"DDD, 2014J","Cr",5
"22544",693573,"FFF, 2014J","WNF",NA
"22545",693606,"DDD, 2014J","D",6
"22546",693616,"GGG, 2014J","HD",7
"22547",693628,"FFF, 2014J","Cr",5
"22548",693635,"BBB, 2014J","Cr",5
"22549",693640,"EEE, 2014J","HD",7
"22550",693682,"BBB, 2014J","Cr",5
"22551",693692,"BBB, 2014J","P",4
"22552",693747,"CCC, 2014J","Cr",5
"22553",693752,"BBB, 2014J","D",6
"22554",693763,"GGG, 2014J","D",6
"22555",693764,"FFF, 2014J","Cr",5
"22556",693788,"GGG, 2014J","HD",7
"22557",693793,"BBB, 2014J","F",1.5
"22558",693806,"FFF, 2014J","HD",7
"22559",693812,"FFF, 2014J","WNF",NA
"22560",693843,"GGG, 2014J","HD",7
"22561",693871,"BBB, 2014J","P",4
"22562",693873,"FFF, 2014J","HD",7
"22563",693899,"BBB, 2014J","P",4
"22564",693902,"DDD, 2014J","HD",7
"22565",693903,"FFF, 2014J","HD",7
"22566",693906,"FFF, 2014J","WNF",NA
"22567",693907,"FFF, 2014J","D",6
"22568",693910,"EEE, 2014J","Cr",5
"22569",693938,"CCC, 2014J","D",6
"22570",693959,"EEE, 2014J","HD",7
"22571",693998,"CCC, 2014J","WNF",NA
"22572",694006,"DDD, 2014J","P",4
"22573",694009,"GGG, 2014J","HD",7
"22574",694010,"DDD, 2014J","P",4
"22575",694019,"DDD, 2014J","WNF",NA
"22576",694070,"GGG, 2014J","HD",7
"22577",694078,"BBB, 2014J","Cr",5
"22578",694082,"GGG, 2014J","HD",7
"22579",694103,"CCC, 2014J","HD",7
"22580",694128,"FFF, 2014J","D",6
"22581",694132,"EEE, 2014J","D",6
"22582",694144,"FFF, 2014J","HD",7
"22583",694147,"CCC, 2014J","WNF",NA
"22584",694147,"DDD, 2014J","WNF",NA
"22585",694150,"CCC, 2014J","WNF",NA
"22586",694152,"EEE, 2014J","Cr",5
"22587",694155,"BBB, 2014J","P",4
"22588",694190,"BBB, 2014J","Cr",5
"22589",694212,"CCC, 2014J","WNF",NA
"22590",694218,"EEE, 2014J","D",6
"22591",694221,"FFF, 2014J","F",1.5
"22592",694246,"EEE, 2014J","HD",7
"22593",694284,"FFF, 2014J","WNF",NA
"22594",694292,"GGG, 2014J","HD",7
"22595",694304,"EEE, 2014J","WNF",NA
"22596",694338,"BBB, 2014J","Cr",5
"22597",694339,"BBB, 2014J","WNF",NA
"22598",694341,"BBB, 2014J","P",4
"22599",694342,"BBB, 2014J","Cr",5
"22600",694349,"BBB, 2014J","P",4
"22601",694359,"GGG, 2014J","Cr",5
"22602",694361,"EEE, 2014J","HD",7
"22603",694362,"CCC, 2014J","HD",7
"22604",694376,"FFF, 2014J","HD",7
"22605",694380,"BBB, 2014J","WNF",NA
"22606",694384,"DDD, 2014J","Cr",5
"22607",694404,"BBB, 2014J","HD",7
"22608",694416,"GGG, 2014J","WNF",NA
"22609",694428,"FFF, 2014J","Cr",5
"22610",694456,"FFF, 2014J","D",6
"22611",694457,"EEE, 2014J","Cr",5
"22612",694470,"GGG, 2014J","D",6
"22613",694472,"CCC, 2014J","D",6
"22614",694473,"BBB, 2014J","D",6
"22615",694476,"BBB, 2014J","WNF",NA
"22616",694490,"BBB, 2014J","HD",7
"22617",694510,"CCC, 2014J","D",6
"22618",694523,"CCC, 2014J","HD",7
"22619",694526,"BBB, 2014J","D",6
"22620",694536,"CCC, 2014J","WNF",NA
"22621",694548,"EEE, 2014J","WNF",NA
"22622",694554,"BBB, 2014J","WNF",NA
"22623",694561,"BBB, 2014J","P",4
"22624",694563,"CCC, 2014J","WNF",NA
"22625",694571,"EEE, 2014J","HD",7
"22626",694576,"BBB, 2014J","D",6
"22627",694579,"CCC, 2014J","D",6
"22628",694579,"EEE, 2014J","HD",7
"22629",694589,"EEE, 2014J","D",6
"22630",694616,"BBB, 2014J","WNF",NA
"22631",694622,"FFF, 2014J","Cr",5
"22632",694634,"DDD, 2014J","P",4
"22633",694673,"DDD, 2014J","F",1.5
"22634",694677,"DDD, 2014J","P",4
"22635",694680,"CCC, 2014J","Cr",5
"22636",694680,"EEE, 2014J","Cr",5
"22637",694684,"EEE, 2014J","Cr",5
"22638",694698,"DDD, 2014J","HD",7
"22639",694705,"CCC, 2014J","WNF",NA
"22640",694705,"DDD, 2014J","WNF",NA
"22641",694706,"BBB, 2014J","D",6
"22642",694716,"FFF, 2014J","HD",7
"22643",694723,"GGG, 2014J","D",6
"22644",694726,"CCC, 2014J","F",1.5
"22645",694729,"GGG, 2014J","D",6
"22646",694735,"EEE, 2014J","WNF",NA
"22647",694779,"EEE, 2014J","D",6
"22648",694782,"GGG, 2014J","D",6
"22649",694792,"BBB, 2014J","D",6
"22650",694807,"CCC, 2014J","WNF",NA
"22651",694823,"BBB, 2014J","Cr",5
"22652",694827,"FFF, 2014J","Cr",5
"22653",694836,"FFF, 2014J","P",4
"22654",694848,"FFF, 2014J","HD",7
"22655",694854,"EEE, 2014J","D",6
"22656",694857,"BBB, 2014J","P",4
"22657",694860,"CCC, 2014J","HD",7
"22658",694871,"CCC, 2014J","WNF",NA
"22659",694871,"DDD, 2014J","P",4
"22660",694872,"DDD, 2014J","HD",7
"22661",694914,"CCC, 2014J","WNF",NA
"22662",694974,"BBB, 2014J","WNF",NA
"22663",694976,"DDD, 2014J","D",6
"22664",694981,"BBB, 2014J","P",4
"22665",694983,"BBB, 2014J","Cr",5
"22666",695001,"BBB, 2014J","P",4
"22667",695014,"BBB, 2014J","P",4
"22668",695021,"BBB, 2014J","Cr",5
"22669",695027,"BBB, 2014J","Cr",5
"22670",695031,"BBB, 2014J","Cr",5
"22671",695044,"BBB, 2014J","P",4
"22672",695047,"BBB, 2014J","D",6
"22673",695049,"BBB, 2014J","P",4
"22674",695054,"BBB, 2014J","Cr",5
"22675",695070,"BBB, 2014J","P",4
"22676",695075,"BBB, 2014J","Cr",5
"22677",695084,"BBB, 2014J","Cr",5
"22678",695090,"FFF, 2014J","P",4
"22679",695094,"EEE, 2014J","WNF",NA
"22680",695122,"CCC, 2014J","WNF",NA
"22681",695122,"EEE, 2014J","HD",7
"22682",695144,"BBB, 2014J","F",1.5
"22683",695148,"BBB, 2014J","F",1.5
"22684",695169,"FFF, 2014J","D",6
"22685",695183,"DDD, 2014J","HD",7
"22686",695186,"BBB, 2014J","F",1.5
"22687",695201,"DDD, 2014J","Cr",5
"22688",695205,"BBB, 2014J","Cr",5
"22689",695220,"FFF, 2014J","WNF",NA
"22690",695232,"CCC, 2014J","HD",7
"22691",695235,"BBB, 2014J","Cr",5
"22692",695247,"BBB, 2014J","Cr",5
"22693",695250,"FFF, 2014J","WNF",NA
"22694",695251,"FFF, 2014J","WNF",NA
"22695",695256,"BBB, 2014J","Cr",5
"22696",695259,"BBB, 2014J","P",4
"22697",695270,"CCC, 2014J","D",6
"22698",695270,"DDD, 2014J","D",6
"22699",695278,"BBB, 2014J","Cr",5
"22700",695298,"BBB, 2014J","WNF",NA
"22701",695340,"CCC, 2014J","WNF",NA
"22702",695354,"CCC, 2014J","HD",7
"22703",695369,"CCC, 2014J","WNF",NA
"22704",695369,"FFF, 2014J","WNF",NA
"22705",695405,"BBB, 2014J","Cr",5
"22706",695432,"DDD, 2014J","Cr",5
"22707",695434,"BBB, 2014J","P",4
"22708",695435,"EEE, 2014J","HD",7
"22709",695461,"BBB, 2014J","WNF",NA
"22710",695471,"FFF, 2014J","D",6
"22711",695475,"BBB, 2014J","D",6
"22712",695484,"BBB, 2014J","P",4
"22713",695485,"FFF, 2014J","Cr",5
"22714",695503,"DDD, 2014J","Cr",5
"22715",695509,"GGG, 2014J","HD",7
"22716",695510,"BBB, 2014J","P",4
"22717",695516,"BBB, 2014J","WNF",NA
"22718",695518,"CCC, 2014J","D",6
"22719",695528,"BBB, 2014J","WNF",NA
"22720",695535,"BBB, 2014J","Cr",5
"22721",695550,"FFF, 2014J","HD",7
"22722",695584,"DDD, 2014J","WNF",NA
"22723",695611,"DDD, 2014J","WNF",NA
"22724",695613,"BBB, 2014J","P",4
"22725",695631,"BBB, 2014J","Cr",5
"22726",695637,"FFF, 2014J","HD",7
"22727",695638,"EEE, 2014J","Cr",5
"22728",695643,"CCC, 2014J","WNF",NA
"22729",695644,"EEE, 2014J","HD",7
"22730",695651,"DDD, 2014J","P",4
"22731",695653,"CCC, 2014J","F",1.5
"22732",695653,"EEE, 2014J","Cr",5
"22733",695654,"BBB, 2014J","D",6
"22734",695655,"GGG, 2014J","HD",7
"22735",695668,"EEE, 2014J","HD",7
"22736",695673,"CCC, 2014J","HD",7
"22737",695676,"FFF, 2014J","WNF",NA
"22738",695700,"FFF, 2014J","Cr",5
"22739",695729,"FFF, 2014J","P",4
"22740",695732,"CCC, 2014J","HD",7
"22741",695735,"DDD, 2014J","P",4
"22742",695739,"DDD, 2014J","P",4
"22743",695748,"FFF, 2014J","WNF",NA
"22744",695759,"DDD, 2014J","Cr",5
"22745",695803,"FFF, 2014J","HD",7
"22746",695825,"FFF, 2014J","WNF",NA
"22747",695855,"EEE, 2014J","HD",7
"22748",695869,"FFF, 2014J","D",6
"22749",695874,"CCC, 2014J","WNF",NA
"22750",695879,"FFF, 2014J","WNF",NA
"22751",695913,"GGG, 2014J","HD",7
"22752",695915,"CCC, 2014J","HD",7
"22753",695916,"DDD, 2014J","D",6
"22754",695919,"EEE, 2014J","D",6
"22755",695926,"FFF, 2014J","P",4
"22756",695932,"EEE, 2014J","D",6
"22757",695941,"BBB, 2014J","WNF",NA
"22758",695944,"EEE, 2014J","Cr",5
"22759",695946,"CCC, 2014J","D",6
"22760",695951,"GGG, 2014J","D",6
"22761",695964,"FFF, 2014J","WNF",NA
"22762",695972,"BBB, 2014J","Cr",5
"22763",695981,"BBB, 2014J","WNF",NA
"22764",696007,"BBB, 2014J","D",6
"22765",696019,"CCC, 2014J","WNF",NA
"22766",696039,"FFF, 2014J","F",1.5
"22767",696043,"FFF, 2014J","HD",7
"22768",696044,"EEE, 2014J","HD",7
"22769",696071,"FFF, 2014J","WNF",NA
"22770",696072,"DDD, 2014J","Cr",5
"22771",696073,"AAA, 2014J","D",6
"22772",696082,"FFF, 2014J","HD",7
"22773",696128,"EEE, 2014J","Cr",5
"22774",696132,"DDD, 2014J","P",4
"22775",696152,"BBB, 2014J","Cr",5
"22776",696157,"GGG, 2014J","D",6
"22777",696188,"FFF, 2014J","Cr",5
"22778",696192,"EEE, 2014J","D",6
"22779",696203,"BBB, 2014J","F",1.5
"22780",696234,"CCC, 2014J","WNF",NA
"22781",696271,"CCC, 2014J","HD",7
"22782",696275,"FFF, 2014J","HD",7
"22783",696301,"BBB, 2014J","P",4
"22784",696316,"BBB, 2014J","WNF",NA
"22785",696318,"FFF, 2014J","HD",7
"22786",696324,"CCC, 2014J","WNF",NA
"22787",696324,"DDD, 2014J","WNF",NA
"22788",696325,"EEE, 2014J","HD",7
"22789",696329,"FFF, 2014J","HD",7
"22790",696347,"FFF, 2014J","D",6
"22791",696348,"BBB, 2014J","F",1.5
"22792",696357,"CCC, 2014J","P",4
"22793",696361,"EEE, 2014J","HD",7
"22794",696364,"FFF, 2014J","D",6
"22795",696410,"FFF, 2014J","WNF",NA
"22796",696415,"DDD, 2014J","D",6
"22797",696430,"DDD, 2014J","D",6
"22798",696440,"BBB, 2014J","Cr",5
"22799",696456,"FFF, 2014J","F",1.5
"22800",696469,"CCC, 2014J","HD",7
"22801",696485,"EEE, 2014J","D",6
"22802",696501,"CCC, 2014J","WNF",NA
"22803",696501,"DDD, 2014J","WNF",NA
"22804",696514,"GGG, 2014J","HD",7
"22805",696515,"CCC, 2014J","P",4
"22806",696577,"EEE, 2014J","D",6
"22807",696578,"AAA, 2014J","WNF",NA
"22808",696583,"FFF, 2014J","D",6
"22809",696595,"BBB, 2014J","WNF",NA
"22810",696615,"FFF, 2014J","Cr",5
"22811",696616,"BBB, 2014J","D",6
"22812",696653,"FFF, 2014J","Cr",5
"22813",696659,"FFF, 2014J","P",4
"22814",696662,"FFF, 2014J","HD",7
"22815",696666,"FFF, 2014J","F",1.5
"22816",696671,"FFF, 2014J","D",6
"22817",696672,"FFF, 2014J","P",4
"22818",696674,"FFF, 2014J","Cr",5
"22819",696678,"FFF, 2014J","D",6
"22820",696684,"BBB, 2014J","Cr",5
"22821",696692,"BBB, 2014J","WNF",NA
"22822",696696,"CCC, 2014J","HD",7
"22823",696706,"GGG, 2014J","Cr",5
"22824",696708,"GGG, 2014J","P",4
"22825",696710,"GGG, 2014J","P",4
"22826",696712,"GGG, 2014J","HD",7
"22827",696713,"GGG, 2014J","D",6
"22828",696716,"BBB, 2014J","WNF",NA
"22829",696724,"BBB, 2014J","P",4
"22830",696729,"FFF, 2014J","Cr",5
"22831",696789,"DDD, 2014J","P",4
"22832",696799,"BBB, 2014J","F",1.5
"22833",696803,"BBB, 2014J","WNF",NA
"22834",696804,"BBB, 2014J","D",6
"22835",696807,"DDD, 2014J","WNF",NA
"22836",696826,"DDD, 2014J","D",6
"22837",696833,"CCC, 2014J","D",6
"22838",696844,"BBB, 2014J","P",4
"22839",696850,"BBB, 2014J","D",6
"22840",696869,"CCC, 2014J","Cr",5
"22841",696876,"GGG, 2014J","D",6
"22842",696890,"BBB, 2014J","WNF",NA
"22843",696930,"CCC, 2014J","WNF",NA
"22844",696930,"EEE, 2014J","WNF",NA
"22845",696937,"DDD, 2014J","HD",7
"22846",697027,"FFF, 2014J","D",6
"22847",697041,"EEE, 2014J","HD",7
"22848",697042,"FFF, 2014J","WNF",NA
"22849",697045,"DDD, 2014J","HD",7
"22850",697101,"DDD, 2014J","HD",7
"22851",697113,"EEE, 2014J","D",6
"22852",697114,"FFF, 2014J","D",6
"22853",697119,"BBB, 2014J","WNF",NA
"22854",697136,"BBB, 2014J","WNF",NA
"22855",697160,"FFF, 2014J","P",4
"22856",697192,"FFF, 2014J","WNF",NA
"22857",697253,"CCC, 2014J","WNF",NA
"22858",697253,"EEE, 2014J","Cr",5
"22859",697255,"FFF, 2014J","HD",7
"22860",697283,"CCC, 2014J","WNF",NA
"22861",697283,"DDD, 2014J","WNF",NA
"22862",697299,"FFF, 2014J","WNF",NA
"22863",697314,"GGG, 2014J","HD",7
"22864",697325,"GGG, 2014J","D",6
"22865",697328,"GGG, 2014J","Cr",5
"22866",697345,"BBB, 2014J","F",1.5
"22867",697417,"BBB, 2014J","Cr",5
"22868",697428,"BBB, 2014J","Cr",5
"22869",697433,"DDD, 2014J","HD",7
"22870",697438,"FFF, 2014J","WNF",NA
"22871",697460,"CCC, 2014J","F",1.5
"22872",697460,"EEE, 2014J","D",6
"22873",697461,"EEE, 2014J","HD",7
"22874",697474,"DDD, 2014J","P",4
"22875",697478,"FFF, 2014J","Cr",5
"22876",697482,"EEE, 2014J","D",6
"22877",697492,"GGG, 2014J","Cr",5
"22878",697525,"BBB, 2014J","D",6
"22879",697542,"BBB, 2014J","P",4
"22880",697561,"BBB, 2014J","F",1.5
"22881",697562,"BBB, 2014J","HD",7
"22882",697567,"CCC, 2014J","HD",7
"22883",697574,"BBB, 2014J","P",4
"22884",697578,"BBB, 2014J","Cr",5
"22885",697649,"BBB, 2014J","Cr",5
"22886",697653,"BBB, 2014J","WNF",NA
"22887",697658,"EEE, 2014J","HD",7
"22888",697665,"FFF, 2014J","WNF",NA
"22889",697674,"DDD, 2014J","Cr",5
"22890",697705,"DDD, 2014J","D",6
"22891",697754,"BBB, 2014J","D",6
"22892",697781,"EEE, 2014J","D",6
"22893",697857,"BBB, 2014J","P",4
"22894",697878,"FFF, 2014J","D",6
"22895",697893,"BBB, 2014J","WNF",NA
"22896",697909,"BBB, 2014J","WNF",NA
"22897",697912,"BBB, 2014J","HD",7
"22898",697948,"CCC, 2014J","WNF",NA
"22899",697948,"DDD, 2014J","F",1.5
"22900",697959,"BBB, 2014J","P",4
"22901",697960,"BBB, 2014J","Cr",5
"22902",697964,"BBB, 2014J","D",6
"22903",697998,"CCC, 2014J","WNF",NA
"22904",697998,"FFF, 2014J","Cr",5
"22905",698002,"CCC, 2014J","HD",7
"22906",698010,"BBB, 2014J","Cr",5
"22907",698011,"EEE, 2014J","HD",7
"22908",698015,"FFF, 2014J","D",6
"22909",698016,"DDD, 2014J","F",1.5
"22910",698020,"FFF, 2014J","WNF",NA
"22911",698024,"CCC, 2014J","D",6
"22912",698024,"EEE, 2014J","P",4
"22913",698092,"EEE, 2014J","F",1.5
"22914",698112,"CCC, 2014J","WNF",NA
"22915",698112,"FFF, 2014J","WNF",NA
"22916",698163,"GGG, 2014J","D",6
"22917",698170,"BBB, 2014J","HD",7
"22918",698180,"BBB, 2014J","D",6
"22919",698193,"FFF, 2014J","P",4
"22920",698198,"BBB, 2014J","Cr",5
"22921",698199,"BBB, 2014J","Cr",5
"22922",698200,"BBB, 2014J","Cr",5
"22923",698201,"BBB, 2014J","Cr",5
"22924",698203,"BBB, 2014J","P",4
"22925",698204,"BBB, 2014J","D",6
"22926",698205,"BBB, 2014J","WNF",NA
"22927",698206,"BBB, 2014J","P",4
"22928",698207,"BBB, 2014J","D",6
"22929",698208,"BBB, 2014J","F",1.5
"22930",698256,"BBB, 2014J","Cr",5
"22931",698278,"FFF, 2014J","WNF",NA
"22932",698299,"CCC, 2014J","HD",7
"22933",698300,"EEE, 2014J","HD",7
"22934",698345,"BBB, 2014J","Cr",5
"22935",698347,"DDD, 2014J","F",1.5
"22936",698351,"DDD, 2014J","Cr",5
"22937",698355,"CCC, 2014J","HD",7
"22938",698355,"EEE, 2014J","HD",7
"22939",698357,"BBB, 2014J","WNF",NA
"22940",698359,"CCC, 2014J","Cr",5
"22941",698362,"BBB, 2014J","HD",7
"22942",698369,"BBB, 2014J","D",6
"22943",698384,"FFF, 2014J","D",6
"22944",698399,"DDD, 2014J","F",1.5
"22945",698407,"FFF, 2014J","P",4
"22946",698413,"EEE, 2014J","HD",7
"22947",698417,"EEE, 2014J","Cr",5
"22948",698420,"BBB, 2014J","HD",7
"22949",698432,"BBB, 2014J","WNF",NA
"22950",698460,"GGG, 2014J","HD",7
"22951",698463,"BBB, 2014J","D",6
"22952",698471,"BBB, 2014J","HD",7
"22953",698485,"FFF, 2014J","HD",7
"22954",698494,"BBB, 2014J","Cr",5
"22955",698507,"BBB, 2014J","D",6
"22956",698509,"BBB, 2014J","Cr",5
"22957",698548,"GGG, 2014J","HD",7
"22958",698598,"CCC, 2014J","WNF",NA
"22959",698598,"EEE, 2014J","WNF",NA
"22960",698656,"FFF, 2014J","Cr",5
"22961",698762,"FFF, 2014J","WNF",NA
"22962",699007,"BBB, 2014J","D",6
"22963",699126,"FFF, 2014J","Cr",5
"22964",699127,"FFF, 2014J","P",4
"22965",699128,"FFF, 2014J","Cr",5
"22966",699134,"EEE, 2014J","HD",7
"22967",699135,"EEE, 2014J","D",6
"22968",699136,"EEE, 2014J","HD",7
"22969",699142,"EEE, 2014J","D",6
"22970",699153,"BBB, 2014J","P",4
"22971",699170,"EEE, 2014J","D",6
"22972",699370,"CCC, 2014J","P",4
"22973",699417,"DDD, 2014J","HD",7
"22974",699435,"BBB, 2014J","Cr",5
"22975",699436,"BBB, 2014J","HD",7
"22976",699437,"BBB, 2014J","D",6
"22977",699440,"EEE, 2014J","HD",7
"22978",699461,"GGG, 2014J","P",4
"22979",699488,"BBB, 2014J","D",6
"22980",699498,"BBB, 2014J","P",4
"22981",699503,"BBB, 2014J","P",4
"22982",699628,"GGG, 2014J","HD",7
"22983",699651,"BBB, 2014J","HD",7
"22984",699656,"BBB, 2014J","D",6
"22985",700079,"BBB, 2014J","HD",7
"22986",700086,"BBB, 2014J","F",1.5
"22987",700441,"BBB, 2014J","D",6
"22988",700458,"BBB, 2014J","HD",7
"22989",700815,"BBB, 2014J","Cr",5
"22990",700820,"BBB, 2014J","D",6
"22991",704156,"AAA, 2013J","Cr",5
"22992",705379,"AAA, 2013J","D",6
"22993",721259,"AAA, 2013J","WNF",NA
"22994",721259,"AAA, 2014J","WNF",NA
"22995",749412,"AAA, 2013J","Cr",5
"22996",760729,"AAA, 2013J","D",6
"22997",836614,"FFF, 2014J","P",4
"22998",852847,"AAA, 2014J","F",1.5
"22999",856294,"CCC, 2014B","WNF",NA
"23000",857856,"CCC, 2014J","WNF",NA
"23001",879295,"DDD, 2014B","P",4
"23002",884652,"FFF, 2014J","WNF",NA
"23003",895524,"FFF, 2014J","HD",7
"23004",898594,"FFF, 2013J","HD",7
"23005",905042,"AAA, 2013J","D",6
"23006",907261,"DDD, 2013B","HD",7
"23007",909056,"DDD, 2014B","D",6
"23008",917586,"CCC, 2014B","HD",7
"23009",921739,"CCC, 2014J","WNF",NA
"23010",925553,"CCC, 2014B","HD",7
"23011",928248,"FFF, 2013B","D",6
"23012",941282,"CCC, 2014J","HD",7
"23013",943374,"CCC, 2014J","F",1.5
"23014",943374,"EEE, 2013J","D",6
"23015",949548,"CCC, 2014B","P",4
"23016",949618,"AAA, 2013J","P",4
"23017",957467,"DDD, 2013B","P",4
"23018",958987,"AAA, 2013J","D",6
"23019",962951,"FFF, 2013B","WNF",NA
"23020",963176,"DDD, 2014B","WNF",NA
"23021",965763,"EEE, 2013J","D",6
"23022",968578,"AAA, 2013J","Cr",5
"23023",969076,"AAA, 2013J","WNF",NA
"23024",971027,"AAA, 2013J","Cr",5
"23025",973364,"FFF, 2013J","WNF",NA
"23026",973526,"CCC, 2014J","WNF",NA
"23027",978739,"AAA, 2013J","P",4
"23028",983970,"DDD, 2013J","P",4
"23029",984347,"FFF, 2013J","HD",7
"23030",984619,"CCC, 2014B","D",6
"23031",985062,"FFF, 2013J","Cr",5
"23032",986561,"CCC, 2014J","D",6
"23033",988019,"FFF, 2013B","WNF",NA
"23034",988019,"FFF, 2013J","P",4
"23035",990155,"FFF, 2013J","HD",7
"23036",991843,"EEE, 2013J","HD",7
"23037",992544,"CCC, 2014B","HD",7
"23038",996047,"EEE, 2014B","D",6
"23039",998493,"AAA, 2014J","Cr",5
"23040",999174,"FFF, 2013B","D",6
"23041",1006742,"FFF, 2014B","D",6
"23042",1008675,"BBB, 2013B","Cr",5
"23043",1017773,"FFF, 2014B","D",6
"23044",1018685,"DDD, 2013B","F",1.5
"23045",1021350,"FFF, 2014J","P",4
"23046",1023623,"CCC, 2014J","D",6
"23047",1026777,"FFF, 2013B","WNF",NA
"23048",1031884,"CCC, 2014J","HD",7
"23049",1031884,"DDD, 2014B","HD",7
"23050",1033968,"DDD, 2014B","WNF",NA
"23051",1033968,"DDD, 2014J","WNF",NA
"23052",1034674,"FFF, 2013B","D",6
"23053",1035023,"AAA, 2013J","Cr",5
"23054",1038161,"CCC, 2014B","P",4
"23055",1042726,"FFF, 2014J","F",1.5
"23056",1044992,"DDD, 2013B","Cr",5
"23057",1045091,"FFF, 2014B","Cr",5
"23058",1045203,"AAA, 2014J","D",6
"23059",1049036,"DDD, 2014B","D",6
"23060",1053702,"EEE, 2013J","HD",7
"23061",1054876,"FFF, 2013B","Cr",5
"23062",1057883,"CCC, 2014B","Cr",5
"23063",1064492,"FFF, 2013J","HD",7
"23064",1065824,"FFF, 2013J","HD",7
"23065",1068316,"CCC, 2014J","F",1.5
"23066",1068316,"DDD, 2013B","F",1.5
"23067",1072259,"FFF, 2014B","Cr",5
"23068",1073766,"CCC, 2014B","D",6
"23069",1073766,"EEE, 2013J","D",6
"23070",1073767,"FFF, 2013B","HD",7
"23071",1076015,"CCC, 2014J","D",6
"23072",1078701,"CCC, 2014J","HD",7
"23073",1078701,"DDD, 2014J","Cr",5
"23074",1080206,"DDD, 2013J","D",6
"23075",1082062,"DDD, 2014J","HD",7
"23076",1087710,"CCC, 2014B","WNF",NA
"23077",1090738,"FFF, 2013B","D",6
"23078",1091274,"CCC, 2014J","P",4
"23079",1095916,"CCC, 2014B","Cr",5
"23080",1095916,"DDD, 2013B","Cr",5
"23081",1097354,"FFF, 2013B","HD",7
"23082",1098728,"BBB, 2013B","Cr",5
"23083",1100143,"FFF, 2013J","HD",7
"23084",1100639,"CCC, 2014B","WNF",NA
"23085",1101190,"CCC, 2014J","D",6
"23086",1103608,"DDD, 2013J","D",6
"23087",1105438,"BBB, 2013J","D",6
"23088",1105478,"AAA, 2013J","D",6
"23089",1105628,"DDD, 2013B","D",6
"23090",1106724,"CCC, 2014B","WNF",NA
"23091",1107079,"DDD, 2013B","WNF",NA
"23092",1112555,"AAA, 2014J","Cr",5
"23093",1115623,"CCC, 2014B","D",6
"23094",1118218,"CCC, 2014J","WNF",NA
"23095",1118284,"FFF, 2013B","HD",7
"23096",1118432,"BBB, 2014J","HD",7
"23097",1127413,"BBB, 2014B","HD",7
"23098",1170618,"BBB, 2013J","HD",7
"23099",1173473,"DDD, 2014J","D",6
"23100",1183831,"AAA, 2014J","WNF",NA
"23101",1187586,"CCC, 2014B","HD",7
"23102",1187586,"DDD, 2013J","D",6
"23103",1253440,"FFF, 2013J","Cr",5
"23104",1268696,"AAA, 2014J","P",4
"23105",1268772,"CCC, 2014B","P",4
"23106",1268772,"EEE, 2014B","HD",7
"23107",1270832,"CCC, 2014B","HD",7
"23108",1282596,"DDD, 2013J","P",4
"23109",1301103,"CCC, 2014J","HD",7
"23110",1307784,"CCC, 2014B","WNF",NA
"23111",1307784,"CCC, 2014J","WNF",NA
"23112",1311171,"CCC, 2014B","HD",7
"23113",1311171,"DDD, 2013B","HD",7
"23114",1318759,"FFF, 2014J","Cr",5
"23115",1319732,"GGG, 2013J","HD",7
"23116",1319999,"FFF, 2013J","P",4
"23117",1332356,"CCC, 2014J","Cr",5
"23118",1332356,"DDD, 2014B","D",6
"23119",1332514,"CCC, 2014J","WNF",NA
"23120",1332999,"BBB, 2014B","D",6
"23121",1334225,"EEE, 2014J","HD",7
"23122",1337055,"FFF, 2013B","D",6
"23123",1340760,"CCC, 2014J","WNF",NA
"23124",1340760,"FFF, 2014B","Cr",5
"23125",1340766,"BBB, 2013J","D",6
"23126",1341096,"GGG, 2013J","D",6
"23127",1341507,"BBB, 2014B","D",6
"23128",1345808,"CCC, 2014J","WNF",NA
"23129",1345808,"DDD, 2013J","P",4
"23130",1346966,"DDD, 2013J","WNF",NA
"23131",1347198,"FFF, 2013B","HD",7
"23132",1347253,"GGG, 2013J","HD",7
"23133",1347447,"DDD, 2013B","D",6
"23134",1348205,"FFF, 2014J","HD",7
"23135",1351739,"DDD, 2013B","HD",7
"23136",1352733,"CCC, 2014J","HD",7
"23137",1352868,"AAA, 2013J","WNF",NA
"23138",1352868,"AAA, 2014J","Cr",5
"23139",1354095,"EEE, 2014J","D",6
"23140",1355699,"DDD, 2013J","P",4
"23141",1359554,"FFF, 2013J","HD",7
