"","vle_material_id","module_id","presentation_id","vle_resource_type"
"4792",716446,"FFF","2013J","questionnaire"
"4793",716804,"FFF","2013J","resource"
"4794",716967,"FFF","2013J","url"
"4795",716271,"FFF","2013J","oucontent"
"4796",716657,"FFF","2013J","subpage"
"4797",716836,"FFF","2013J","resource"
"4798",717016,"FFF","2013J","dataplus"
"4799",716303,"FFF","2013J","oucontent"
"4800",716690,"FFF","2013J","subpage"
"4801",716869,"FFF","2013J","url"
"4802",716337,"FFF","2013J","oucontent"
"4803",716727,"FFF","2013J","resource"
"4804",716366,"FFF","2013J","page"
"4805",716758,"FFF","2013J","resource"
"4806",716215,"FFF","2013J","glossary"
"4807",716930,"FFF","2013J","url"
"4808",716443,"FFF","2013J","questionnaire"
"4809",716800,"FFF","2013J","resource"
"4810",716962,"FFF","2013J","url"
"4811",716268,"FFF","2013J","oucontent"
"4812",716654,"FFF","2013J","subpage"
"4813",716833,"FFF","2013J","resource"
"4814",717013,"FFF","2013J","dataplus"
"4815",716300,"FFF","2013J","oucontent"
"4816",716687,"FFF","2013J","subpage"
"4817",716866,"FFF","2013J","url"
"4818",716334,"FFF","2013J","oucontent"
"4819",716724,"FFF","2013J","resource"
"4820",716898,"FFF","2013J","url"
"4821",716363,"FFF","2013J","page"
"4822",716755,"FFF","2013J","resource"
"4823",716927,"FFF","2013J","url"
"4824",716440,"FFF","2013J","quiz"
"4825",716795,"FFF","2013J","resource"
"4826",716959,"FFF","2013J","url"
"4827",716265,"FFF","2013J","oucontent"
"4828",716651,"FFF","2013J","subpage"
"4829",716830,"FFF","2013J","resource"
"4830",716993,"FFF","2013J","dualpane"
"4831",716297,"FFF","2013J","oucontent"
"4832",716684,"FFF","2013J","subpage"
"4833",716863,"FFF","2013J","url"
"4834",716330,"FFF","2013J","oucontent"
"4835",716721,"FFF","2013J","resource"
"4836",716895,"FFF","2013J","url"
"4837",716360,"FFF","2013J","page"
"4838",716752,"FFF","2013J","resource"
"4839",716924,"FFF","2013J","url"
"4840",716437,"FFF","2013J","quiz"
"4841",716792,"FFF","2013J","resource"
"4842",716956,"FFF","2013J","url"
"4843",716261,"FFF","2013J","oucontent"
"4844",716648,"FFF","2013J","subpage"
"4845",716827,"FFF","2013J","resource"
"4846",716990,"FFF","2013J","dualpane"
"4847",716294,"FFF","2013J","oucontent"
"4848",716681,"FFF","2013J","subpage"
"4849",716860,"FFF","2013J","url"
"4850",716327,"FFF","2013J","oucontent"
"4851",716717,"FFF","2013J","resource"
"4852",716892,"FFF","2013J","url"
"4853",716357,"FFF","2013J","page"
"4854",716749,"FFF","2013J","resource"
"4855",716921,"FFF","2013J","url"
"4856",716434,"FFF","2013J","quiz"
"4857",716783,"FFF","2013J","resource"
"4858",716789,"FFF","2013J","resource"
"4859",716953,"FFF","2013J","url"
"4860",716258,"FFF","2013J","oucontent"
"4861",716645,"FFF","2013J","subpage"
"4862",716824,"FFF","2013J","resource"
"4863",716987,"FFF","2013J","oucollaborate"
"4864",716291,"FFF","2013J","oucontent"
"4865",716678,"FFF","2013J","subpage"
"4866",716856,"FFF","2013J","url"
"4867",716324,"FFF","2013J","oucontent"
"4868",716714,"FFF","2013J","resource"
"4869",716889,"FFF","2013J","url"
"4870",716354,"FFF","2013J","page"
"4871",716746,"FFF","2013J","resource"
"4872",716918,"FFF","2013J","url"
"4873",716431,"FFF","2013J","quiz"
"4874",716780,"FFF","2013J","resource"
"4875",716786,"FFF","2013J","resource"
"4876",716950,"FFF","2013J","url"
"4877",716255,"FFF","2013J","oucontent"
"4878",716642,"FFF","2013J","subpage"
"4879",716821,"FFF","2013J","resource"
"4880",716984,"FFF","2013J","oucollaborate"
"4881",716288,"FFF","2013J","oucontent"
"4882",716674,"FFF","2013J","subpage"
"4883",716853,"FFF","2013J","url"
"4884",716321,"FFF","2013J","oucontent"
"4885",716709,"FFF","2013J","resource"
"4886",716886,"FFF","2013J","url"
"4887",716743,"FFF","2013J","resource"
"4888",716915,"FFF","2013J","url"
"4889",716409,"FFF","2013J","repeatactivity"
"4890",716777,"FFF","2013J","resource"
"4891",716246,"FFF","2013J","oucontent"
"4892",716947,"FFF","2013J","url"
"4893",716252,"FFF","2013J","oucontent"
"4894",716639,"FFF","2013J","subpage"
"4895",716818,"FFF","2013J","resource"
"4896",716981,"FFF","2013J","oucollaborate"
"4897",716285,"FFF","2013J","oucontent"
"4898",716671,"FFF","2013J","subpage"
"4899",716850,"FFF","2013J","url"
"4900",716318,"FFF","2013J","oucontent"
"4901",716706,"FFF","2013J","resource"
"4902",716883,"FFF","2013J","url"
"4903",716351,"FFF","2013J","page"
"4904",716912,"FFF","2013J","url"
"4905",716383,"FFF","2013J","ouwiki"
"4906",716773,"FFF","2013J","resource"
"4907",716243,"FFF","2013J","oucontent"
"4908",716944,"FFF","2013J","url"
"4909",716249,"FFF","2013J","oucontent"
"4910",716636,"FFF","2013J","subpage"
"4911",716815,"FFF","2013J","resource"
"4912",716978,"FFF","2013J","oucollaborate"
"4913",716282,"FFF","2013J","oucontent"
"4914",716668,"FFF","2013J","subpage"
"4915",716847,"FFF","2013J","url"
"4916",716314,"FFF","2013J","oucontent"
"4917",716703,"FFF","2013J","resource"
"4918",716880,"FFF","2013J","url"
"4919",716348,"FFF","2013J","oucontent"
"4920",716740,"FFF","2013J","resource"
"4921",716909,"FFF","2013J","url"
"4922",716378,"FFF","2013J","ouwiki"
"4923",716770,"FFF","2013J","resource"
"4924",716240,"FFF","2013J","oucontent"
"4925",716941,"FFF","2013J","url"
"4926",716454,"FFF","2013J","questionnaire"
"4927",716812,"FFF","2013J","resource"
"4928",716975,"FFF","2013J","oucollaborate"
"4929",716279,"FFF","2013J","oucontent"
"4930",716665,"FFF","2013J","subpage"
"4931",716844,"FFF","2013J","url"
"4932",716311,"FFF","2013J","oucontent"
"4933",716699,"FFF","2013J","resource"
"4934",716877,"FFF","2013J","url"
"4935",716345,"FFF","2013J","oucontent"
"4936",716736,"FFF","2013J","resource"
"4937",716906,"FFF","2013J","url"
"4938",716375,"FFF","2013J","page"
"4939",716767,"FFF","2013J","resource"
"4940",716237,"FFF","2013J","folder"
"4941",716938,"FFF","2013J","url"
"4942",716451,"FFF","2013J","questionnaire"
"4943",716809,"FFF","2013J","resource"
"4944",716972,"FFF","2013J","url"
"4945",716276,"FFF","2013J","oucontent"
"4946",716662,"FFF","2013J","subpage"
"4947",716841,"FFF","2013J","url"
"4948",716308,"FFF","2013J","oucontent"
"4949",716696,"FFF","2013J","resource"
"4950",716874,"FFF","2013J","url"
"4951",716342,"FFF","2013J","oucontent"
"4952",716733,"FFF","2013J","resource"
"4953",716903,"FFF","2013J","url"
"4954",716371,"FFF","2013J","page"
"4955",716763,"FFF","2013J","resource"
"4956",716221,"FFF","2013J","forumng"
"4957",716935,"FFF","2013J","url"
"4958",716448,"FFF","2013J","questionnaire"
"4959",716806,"FFF","2013J","resource"
"4960",716969,"FFF","2013J","url"
"4961",716273,"FFF","2013J","oucontent"
"4962",716659,"FFF","2013J","subpage"
"4963",716838,"FFF","2013J","resource"
"4964",716305,"FFF","2013J","oucontent"
"4965",716693,"FFF","2013J","resource"
"4966",716871,"FFF","2013J","url"
"4967",716339,"FFF","2013J","oucontent"
"4968",716729,"FFF","2013J","resource"
"4969",716900,"FFF","2013J","url"
"4970",716368,"FFF","2013J","page"
"4971",716760,"FFF","2013J","resource"
"4972",716217,"FFF","2013J","forumng"
"4973",716932,"FFF","2013J","url"
"4974",716445,"FFF","2013J","questionnaire"
"4975",716803,"FFF","2013J","resource"
"4976",716966,"FFF","2013J","url"
"4977",716270,"FFF","2013J","oucontent"
"4978",716656,"FFF","2013J","subpage"
"4979",716835,"FFF","2013J","resource"
"4980",717015,"FFF","2013J","dataplus"
"4981",716302,"FFF","2013J","oucontent"
"4982",716689,"FFF","2013J","subpage"
"4983",716868,"FFF","2013J","url"
"4984",716336,"FFF","2013J","oucontent"
"4985",716726,"FFF","2013J","resource"
"4986",716365,"FFF","2013J","page"
"4987",716757,"FFF","2013J","resource"
"4988",716929,"FFF","2013J","url"
"4989",716442,"FFF","2013J","questionnaire"
"4990",716798,"FFF","2013J","resource"
"4991",716961,"FFF","2013J","url"
"4992",716267,"FFF","2013J","oucontent"
"4993",716653,"FFF","2013J","subpage"
"4994",716832,"FFF","2013J","resource"
"4995",716995,"FFF","2013J","dualpane"
"4996",716299,"FFF","2013J","oucontent"
"4997",716686,"FFF","2013J","subpage"
"4998",716865,"FFF","2013J","url"
"4999",716333,"FFF","2013J","oucontent"
"5000",716723,"FFF","2013J","resource"
"5001",716897,"FFF","2013J","url"
"5002",716362,"FFF","2013J","page"
"5003",716754,"FFF","2013J","resource"
"5004",716926,"FFF","2013J","url"
"5005",716439,"FFF","2013J","quiz"
"5006",716794,"FFF","2013J","resource"
"5007",716958,"FFF","2013J","url"
"5008",716263,"FFF","2013J","oucontent"
"5009",716650,"FFF","2013J","subpage"
"5010",716829,"FFF","2013J","resource"
"5011",716992,"FFF","2013J","dualpane"
"5012",716296,"FFF","2013J","oucontent"
"5013",716683,"FFF","2013J","subpage"
"5014",716862,"FFF","2013J","url"
"5015",716329,"FFF","2013J","oucontent"
"5016",716720,"FFF","2013J","resource"
"5017",716894,"FFF","2013J","url"
"5018",716359,"FFF","2013J","page"
"5019",716751,"FFF","2013J","resource"
"5020",716923,"FFF","2013J","url"
"5021",716436,"FFF","2013J","quiz"
"5022",716791,"FFF","2013J","resource"
"5023",716955,"FFF","2013J","url"
"5024",716260,"FFF","2013J","oucontent"
"5025",716647,"FFF","2013J","subpage"
"5026",716826,"FFF","2013J","resource"
"5027",716989,"FFF","2013J","oucollaborate"
"5028",716293,"FFF","2013J","oucontent"
"5029",716680,"FFF","2013J","subpage"
"5030",716859,"FFF","2013J","url"
"5031",716326,"FFF","2013J","oucontent"
"5032",716716,"FFF","2013J","resource"
"5033",716891,"FFF","2013J","url"
"5034",716356,"FFF","2013J","page"
"5035",716748,"FFF","2013J","resource"
"5036",716920,"FFF","2013J","url"
"5037",716433,"FFF","2013J","quiz"
"5038",716782,"FFF","2013J","resource"
"5039",716788,"FFF","2013J","resource"
"5040",716952,"FFF","2013J","url"
"5041",716257,"FFF","2013J","oucontent"
"5042",716644,"FFF","2013J","subpage"
"5043",716823,"FFF","2013J","resource"
"5044",716986,"FFF","2013J","oucollaborate"
"5045",716290,"FFF","2013J","oucontent"
"5046",716676,"FFF","2013J","subpage"
"5047",716855,"FFF","2013J","url"
"5048",716323,"FFF","2013J","oucontent"
"5049",716712,"FFF","2013J","resource"
"5050",716888,"FFF","2013J","url"
"5051",716745,"FFF","2013J","resource"
"5052",716917,"FFF","2013J","url"
"5053",716423,"FFF","2013J","repeatactivity"
"5054",716779,"FFF","2013J","resource"
"5055",716785,"FFF","2013J","resource"
"5056",716949,"FFF","2013J","url"
"5057",716254,"FFF","2013J","oucontent"
"5058",716641,"FFF","2013J","subpage"
"5059",716820,"FFF","2013J","resource"
"5060",716983,"FFF","2013J","oucollaborate"
"5061",716287,"FFF","2013J","oucontent"
"5062",716673,"FFF","2013J","subpage"
"5063",716852,"FFF","2013J","url"
"5064",716320,"FFF","2013J","oucontent"
"5065",716708,"FFF","2013J","resource"
"5066",716885,"FFF","2013J","url"
"5067",716353,"FFF","2013J","page"
"5068",779436,"FFF","2014B","oucontent"
"5069",779649,"FFF","2014B","subpage"
"5070",779814,"FFF","2014B","url"
"5071",779072,"FFF","2014B","forumng"
"5072",779481,"FFF","2014B","resource"
"5073",779684,"FFF","2014B","oucollaborate"
"5074",779331,"FFF","2014B","oucontent"
"5075",779524,"FFF","2014B","resource"
"5076",779717,"FFF","2014B","url"
"5077",779366,"FFF","2014B","oucontent"
"5078",779564,"FFF","2014B","resource"
"5079",779750,"FFF","2014B","url"
"5080",779399,"FFF","2014B","oucontent"
"5081",779614,"FFF","2014B","resource"
"5082",779782,"FFF","2014B","url"
"5083",779431,"FFF","2014B","oucontent"
"5084",779645,"FFF","2014B","subpage"
"5085",779811,"FFF","2014B","url"
"5086",779477,"FFF","2014B","resource"
"5087",779681,"FFF","2014B","dataplus"
"5088",779281,"FFF","2014B","questionnaire"
"5089",779521,"FFF","2014B","resource"
"5090",779714,"FFF","2014B","url"
"5091",779363,"FFF","2014B","oucontent"
"5092",779561,"FFF","2014B","resource"
"5093",779747,"FFF","2014B","url"
"5094",779396,"FFF","2014B","oucontent"
"5095",779610,"FFF","2014B","resource"
"5096",779779,"FFF","2014B","url"
"5097",779428,"FFF","2014B","oucontent"
"5098",779642,"FFF","2014B","subpage"
"5099",779808,"FFF","2014B","url"
"5100",779474,"FFF","2014B","page"
"5101",779677,"FFF","2014B","dataplus"
"5102",779278,"FFF","2014B","questionnaire"
"5103",779516,"FFF","2014B","resource"
"5104",779711,"FFF","2014B","url"
"5105",779360,"FFF","2014B","oucontent"
"5106",779558,"FFF","2014B","resource"
"5107",779744,"FFF","2014B","url"
"5108",779393,"FFF","2014B","oucontent"
"5109",779607,"FFF","2014B","resource"
"5110",779776,"FFF","2014B","url"
"5111",779639,"FFF","2014B","subpage"
"5112",779805,"FFF","2014B","url"
"5113",779465,"FFF","2014B","page"
"5114",779674,"FFF","2014B","subpage"
"5115",779275,"FFF","2014B","questionnaire"
"5116",779513,"FFF","2014B","resource"
"5117",779708,"FFF","2014B","url"
"5118",779357,"FFF","2014B","oucontent"
"5119",779555,"FFF","2014B","resource"
"5120",779741,"FFF","2014B","url"
"5121",779390,"FFF","2014B","oucontent"
"5122",779595,"FFF","2014B","resource"
"5123",779773,"FFF","2014B","url"
"5124",779424,"FFF","2014B","oucontent"
"5125",779636,"FFF","2014B","subpage"
"5126",779802,"FFF","2014B","url"
"5127",779462,"FFF","2014B","page"
"5128",779671,"FFF","2014B","subpage"
"5129",779840,"FFF","2014B","dualpane"
"5130",779272,"FFF","2014B","questionnaire"
"5131",779510,"FFF","2014B","resource"
"5132",779705,"FFF","2014B","url"
"5133",779354,"FFF","2014B","oucontent"
"5134",779552,"FFF","2014B","resource"
"5135",779737,"FFF","2014B","url"
"5136",779387,"FFF","2014B","oucontent"
"5137",779592,"FFF","2014B","resource"
"5138",779770,"FFF","2014B","url"
"5139",779421,"FFF","2014B","oucontent"
"5140",779633,"FFF","2014B","subpage"
"5141",779799,"FFF","2014B","url"
"5142",779459,"FFF","2014B","page"
"5143",779666,"FFF","2014B","subpage"
"5144",779834,"FFF","2014B","url"
"5145",779269,"FFF","2014B","quiz"
"5146",779501,"FFF","2014B","resource"
"5147",779507,"FFF","2014B","resource"
"5148",779702,"FFF","2014B","url"
"5149",779351,"FFF","2014B","oucontent"
"5150",779549,"FFF","2014B","resource"
"5151",779734,"FFF","2014B","url"
"5152",779384,"FFF","2014B","oucontent"
"5153",779589,"FFF","2014B","resource"
"5154",779767,"FFF","2014B","url"
"5155",779417,"FFF","2014B","oucontent"
"5156",779630,"FFF","2014B","subpage"
"5157",779796,"FFF","2014B","url"
"5158",779453,"FFF","2014B","page"
"5159",779663,"FFF","2014B","subpage"
"5160",779831,"FFF","2014B","url"
"5161",779266,"FFF","2014B","quiz"
"5162",779498,"FFF","2014B","resource"
"5163",779504,"FFF","2014B","resource"
"5164",779699,"FFF","2014B","url"
"5165",779347,"FFF","2014B","oucontent"
"5166",779545,"FFF","2014B","resource"
"5167",779731,"FFF","2014B","url"
"5168",779381,"FFF","2014B","oucontent"
"5169",779586,"FFF","2014B","resource"
"5170",779764,"FFF","2014B","url"
"5171",779414,"FFF","2014B","oucontent"
"5172",779626,"FFF","2014B","subpage"
"5173",779793,"FFF","2014B","url"
"5174",779450,"FFF","2014B","page"
"5175",779660,"FFF","2014B","subpage"
"5176",779826,"FFF","2014B","url"
"5177",779263,"FFF","2014B","quiz"
"5178",779495,"FFF","2014B","resource"
"5179",779695,"FFF","2014B","oucollaborate"
"5180",779344,"FFF","2014B","oucontent"
"5181",779538,"FFF","2014B","resource"
"5182",779728,"FFF","2014B","url"
"5183",779378,"FFF","2014B","oucontent"
"5184",779583,"FFF","2014B","resource"
"5185",779761,"FFF","2014B","url"
"5186",779411,"FFF","2014B","oucontent"
"5187",779790,"FFF","2014B","url"
"5188",779446,"FFF","2014B","ouwiki"
"5189",779657,"FFF","2014B","subpage"
"5190",779822,"FFF","2014B","url"
"5191",779260,"FFF","2014B","quiz"
"5192",779492,"FFF","2014B","resource"
"5193",779692,"FFF","2014B","oucollaborate"
"5194",779341,"FFF","2014B","oucontent"
"5195",779534,"FFF","2014B","resource"
"5196",779725,"FFF","2014B","url"
"5197",779375,"FFF","2014B","oucontent"
"5198",779580,"FFF","2014B","resource"
"5199",779758,"FFF","2014B","url"
"5200",779408,"FFF","2014B","oucontent"
"5201",779623,"FFF","2014B","subpage"
"5202",779787,"FFF","2014B","url"
"5203",779441,"FFF","2014B","ouwiki"
"5204",779654,"FFF","2014B","subpage"
"5205",779819,"FFF","2014B","url"
"5206",779088,"FFF","2014B","folder"
"5207",779489,"FFF","2014B","resource"
"5208",779689,"FFF","2014B","oucollaborate"
"5209",779336,"FFF","2014B","oucontent"
"5210",779530,"FFF","2014B","resource"
"5211",779722,"FFF","2014B","url"
"5212",779371,"FFF","2014B","oucontent"
"5213",779571,"FFF","2014B","resource"
"5214",779755,"FFF","2014B","url"
"5215",779405,"FFF","2014B","oucontent"
"5216",779620,"FFF","2014B","subpage"
"5217",779438,"FFF","2014B","oucontent"
"5218",779651,"FFF","2014B","subpage"
"5219",779816,"FFF","2014B","url"
"5220",779076,"FFF","2014B","forumng"
"5221",779483,"FFF","2014B","resource"
"5222",779686,"FFF","2014B","oucollaborate"
"5223",779333,"FFF","2014B","oucontent"
"5224",779526,"FFF","2014B","resource"
"5225",779719,"FFF","2014B","url"
"5226",779368,"FFF","2014B","oucontent"
"5227",779568,"FFF","2014B","resource"
"5228",779752,"FFF","2014B","url"
"5229",779401,"FFF","2014B","oucontent"
"5230",779616,"FFF","2014B","resource"
"5231",779784,"FFF","2014B","url"
"5232",779435,"FFF","2014B","oucontent"
"5233",779648,"FFF","2014B","subpage"
"5234",779813,"FFF","2014B","url"
"5235",779071,"FFF","2014B","glossary"
"5236",779479,"FFF","2014B","resource"
"5237",779683,"FFF","2014B","oucollaborate"
"5238",779283,"FFF","2014B","questionnaire"
"5239",779523,"FFF","2014B","resource"
"5240",779716,"FFF","2014B","url"
"5241",779365,"FFF","2014B","oucontent"
"5242",779563,"FFF","2014B","resource"
"5243",779749,"FFF","2014B","url"
"5244",779398,"FFF","2014B","oucontent"
"5245",779613,"FFF","2014B","resource"
"5246",779781,"FFF","2014B","url"
"5247",779430,"FFF","2014B","oucontent"
"5248",779644,"FFF","2014B","subpage"
"5249",779810,"FFF","2014B","url"
"5250",779476,"FFF","2014B","page"
"5251",779679,"FFF","2014B","dataplus"
"5252",779280,"FFF","2014B","questionnaire"
"5253",779518,"FFF","2014B","resource"
"5254",779713,"FFF","2014B","url"
"5255",779362,"FFF","2014B","oucontent"
"5256",779560,"FFF","2014B","resource"
"5257",779746,"FFF","2014B","url"
"5258",779395,"FFF","2014B","oucontent"
"5259",779609,"FFF","2014B","resource"
"5260",779778,"FFF","2014B","url"
"5261",779427,"FFF","2014B","oucontent"
"5262",779641,"FFF","2014B","subpage"
"5263",779807,"FFF","2014B","url"
"5264",779467,"FFF","2014B","page"
"5265",779676,"FFF","2014B","dataplus"
"5266",779277,"FFF","2014B","questionnaire"
"5267",779515,"FFF","2014B","resource"
"5268",779710,"FFF","2014B","url"
"5269",779359,"FFF","2014B","oucontent"
"5270",779557,"FFF","2014B","resource"
"5271",779743,"FFF","2014B","url"
"5272",779392,"FFF","2014B","oucontent"
"5273",779606,"FFF","2014B","resource"
"5274",779775,"FFF","2014B","url"
"5275",779638,"FFF","2014B","subpage"
"5276",779804,"FFF","2014B","url"
"5277",779464,"FFF","2014B","page"
"5278",779673,"FFF","2014B","subpage"
"5279",924225,"FFF","2014B","oucollaborate"
"5280",779274,"FFF","2014B","questionnaire"
"5281",779512,"FFF","2014B","resource"
"5282",779707,"FFF","2014B","url"
"5283",779356,"FFF","2014B","oucontent"
"5284",779554,"FFF","2014B","resource"
"5285",779740,"FFF","2014B","url"
"5286",779389,"FFF","2014B","oucontent"
"5287",779594,"FFF","2014B","resource"
"5288",779772,"FFF","2014B","url"
"5289",779423,"FFF","2014B","oucontent"
"5290",779635,"FFF","2014B","subpage"
"5291",779801,"FFF","2014B","url"
"5292",779461,"FFF","2014B","page"
"5293",779670,"FFF","2014B","subpage"
"5294",779839,"FFF","2014B","dualpane"
"5295",779271,"FFF","2014B","questionnaire"
"5296",779503,"FFF","2014B","resource"
"5297",779509,"FFF","2014B","resource"
"5298",779704,"FFF","2014B","url"
"5299",779353,"FFF","2014B","oucontent"
"5300",779551,"FFF","2014B","resource"
"5301",779736,"FFF","2014B","url"
"5302",779386,"FFF","2014B","oucontent"
"5303",779591,"FFF","2014B","resource"
"5304",779769,"FFF","2014B","url"
"5305",779420,"FFF","2014B","oucontent"
"5306",779632,"FFF","2014B","subpage"
"5307",779798,"FFF","2014B","url"
"5308",779456,"FFF","2014B","page"
"5309",779665,"FFF","2014B","subpage"
"5310",779833,"FFF","2014B","url"
"5311",779268,"FFF","2014B","quiz"
"5312",779500,"FFF","2014B","resource"
"5313",779506,"FFF","2014B","resource"
"5314",779701,"FFF","2014B","url"
"5315",779349,"FFF","2014B","oucontent"
"5316",779548,"FFF","2014B","resource"
"5317",779733,"FFF","2014B","url"
"5318",779383,"FFF","2014B","oucontent"
"5319",779588,"FFF","2014B","resource"
"5320",779766,"FFF","2014B","url"
"5321",779416,"FFF","2014B","oucontent"
"5322",779629,"FFF","2014B","subpage"
"5323",779795,"FFF","2014B","url"
"5324",779452,"FFF","2014B","page"
"5325",779662,"FFF","2014B","subpage"
"5326",779830,"FFF","2014B","url"
"5327",779265,"FFF","2014B","quiz"
"5328",779497,"FFF","2014B","resource"
"5329",779697,"FFF","2014B","url"
"5330",779346,"FFF","2014B","oucontent"
"5331",779540,"FFF","2014B","resource"
"5332",779730,"FFF","2014B","url"
"5333",779380,"FFF","2014B","oucontent"
"5334",779585,"FFF","2014B","resource"
"5335",779763,"FFF","2014B","url"
"5336",779413,"FFF","2014B","oucontent"
"5337",779625,"FFF","2014B","subpage"
"5338",779792,"FFF","2014B","url"
"5339",779449,"FFF","2014B","ouwiki"
"5340",779659,"FFF","2014B","subpage"
"5341",779825,"FFF","2014B","url"
"5342",779262,"FFF","2014B","quiz"
"5343",779494,"FFF","2014B","resource"
"5344",779694,"FFF","2014B","oucollaborate"
"5345",779343,"FFF","2014B","oucontent"
"5346",779537,"FFF","2014B","resource"
"5347",779727,"FFF","2014B","url"
"5348",779377,"FFF","2014B","oucontent"
"5349",779582,"FFF","2014B","resource"
"5350",779760,"FFF","2014B","url"
"5351",779410,"FFF","2014B","oucontent"
"5352",779789,"FFF","2014B","url"
"5353",779445,"FFF","2014B","ouwiki"
"5354",779656,"FFF","2014B","subpage"
"5355",779821,"FFF","2014B","url"
"5356",779259,"FFF","2014B","quiz"
"5357",779491,"FFF","2014B","resource"
"5358",779691,"FFF","2014B","oucollaborate"
"5359",779339,"FFF","2014B","oucontent"
"5360",779533,"FFF","2014B","resource"
"5361",779724,"FFF","2014B","url"
"5362",779374,"FFF","2014B","oucontent"
"5363",779575,"FFF","2014B","resource"
"5364",779757,"FFF","2014B","url"
"5365",779407,"FFF","2014B","oucontent"
"5366",779622,"FFF","2014B","subpage"
"5367",779440,"FFF","2014B","oucontent"
"5368",779653,"FFF","2014B","subpage"
"5369",779818,"FFF","2014B","url"
"5370",779080,"FFF","2014B","forumng"
"5371",779488,"FFF","2014B","resource"
"5372",779688,"FFF","2014B","oucollaborate"
"5373",779335,"FFF","2014B","oucontent"
"5374",779529,"FFF","2014B","resource"
"5375",779721,"FFF","2014B","url"
"5376",779370,"FFF","2014B","oucontent"
"5377",779570,"FFF","2014B","resource"
"5378",779754,"FFF","2014B","url"
"5379",779404,"FFF","2014B","oucontent"
"5380",779619,"FFF","2014B","subpage"
"5381",779786,"FFF","2014B","url"
"5382",779437,"FFF","2014B","oucontent"
"5383",779650,"FFF","2014B","subpage"
"5384",779815,"FFF","2014B","url"
"5385",779075,"FFF","2014B","forumng"
"5386",779482,"FFF","2014B","resource"
"5387",779685,"FFF","2014B","oucollaborate"
"5388",779332,"FFF","2014B","oucontent"
"5389",779525,"FFF","2014B","resource"
"5390",779718,"FFF","2014B","url"
"5391",779367,"FFF","2014B","oucontent"
"5392",779567,"FFF","2014B","resource"
"5393",779751,"FFF","2014B","url"
"5394",779400,"FFF","2014B","oucontent"
"5395",779615,"FFF","2014B","resource"
"5396",779783,"FFF","2014B","url"
"5397",779433,"FFF","2014B","oucontent"
"5398",779647,"FFF","2014B","subpage"
"5399",779812,"FFF","2014B","url"
"5400",779478,"FFF","2014B","resource"
"5401",779682,"FFF","2014B","oucollaborate"
"5402",779282,"FFF","2014B","questionnaire"
"5403",779522,"FFF","2014B","resource"
"5404",779715,"FFF","2014B","url"
"5405",779364,"FFF","2014B","oucontent"
"5406",779562,"FFF","2014B","resource"
"5407",779748,"FFF","2014B","url"
"5408",779397,"FFF","2014B","oucontent"
"5409",779612,"FFF","2014B","resource"
"5410",779780,"FFF","2014B","url"
"5411",779429,"FFF","2014B","oucontent"
"5412",779643,"FFF","2014B","subpage"
"5413",779809,"FFF","2014B","url"
"5414",779475,"FFF","2014B","page"
"5415",779678,"FFF","2014B","dataplus"
"5416",779279,"FFF","2014B","questionnaire"
"5417",779517,"FFF","2014B","resource"
"5418",779712,"FFF","2014B","url"
"5419",779361,"FFF","2014B","oucontent"
"5420",779559,"FFF","2014B","resource"
"5421",779745,"FFF","2014B","url"
"5422",779394,"FFF","2014B","oucontent"
"5423",779608,"FFF","2014B","resource"
"5424",779777,"FFF","2014B","url"
"5425",779426,"FFF","2014B","oucontent"
"5426",779640,"FFF","2014B","subpage"
"5427",779806,"FFF","2014B","url"
"5428",779466,"FFF","2014B","page"
"5429",779675,"FFF","2014B","subpage"
"5430",779276,"FFF","2014B","questionnaire"
"5431",779514,"FFF","2014B","resource"
"5432",779709,"FFF","2014B","url"
"5433",779358,"FFF","2014B","oucontent"
"5434",779556,"FFF","2014B","resource"
"5435",779742,"FFF","2014B","url"
"5436",779391,"FFF","2014B","oucontent"
"5437",779605,"FFF","2014B","resource"
"5438",779774,"FFF","2014B","url"
"5439",779637,"FFF","2014B","subpage"
"5440",779803,"FFF","2014B","url"
"5441",779463,"FFF","2014B","page"
"5442",779672,"FFF","2014B","subpage"
"5443",924222,"FFF","2014B","forumng"
"5444",779273,"FFF","2014B","questionnaire"
"5445",779511,"FFF","2014B","resource"
"5446",779706,"FFF","2014B","url"
"5447",779355,"FFF","2014B","oucontent"
"5448",779553,"FFF","2014B","resource"
"5449",779738,"FFF","2014B","url"
"5450",779388,"FFF","2014B","oucontent"
"5451",779593,"FFF","2014B","resource"
"5452",779771,"FFF","2014B","url"
"5453",779422,"FFF","2014B","oucontent"
"5454",779634,"FFF","2014B","subpage"
"5455",779800,"FFF","2014B","url"
"5456",779460,"FFF","2014B","page"
"5457",779668,"FFF","2014B","subpage"
"5458",779835,"FFF","2014B","dualpane"
"5459",779270,"FFF","2014B","questionnaire"
"5460",779502,"FFF","2014B","resource"
"5461",779508,"FFF","2014B","resource"
"5462",779703,"FFF","2014B","url"
"5463",779352,"FFF","2014B","oucontent"
"5464",779550,"FFF","2014B","resource"
"5465",779735,"FFF","2014B","url"
"5466",779385,"FFF","2014B","oucontent"
"5467",779590,"FFF","2014B","resource"
"5468",779768,"FFF","2014B","url"
"5469",779418,"FFF","2014B","oucontent"
"5470",779631,"FFF","2014B","subpage"
"5471",779797,"FFF","2014B","url"
