"","student_id","cumulative_gpa"
"16890",634280,7
"16891",634286,5
"16892",634304,4
"16893",634305,5
"16894",634309,3.75
"16895",634311,1.5
"16896",634316,1.5
"16897",634318,7
"16898",634320,1.5
"16899",634323,1.5
"16900",634340,1.5
"16901",634343,5
"16902",634344,1.5
"16903",634345,1.5
"16904",634347,NA
"16905",634349,1.5
"16906",634351,6
"16907",634353,1.5
"16908",634360,NA
"16909",634365,4
"16910",634367,7
"16911",634369,1.5
"16912",634383,7
"16913",634397,1.5
"16914",634404,1.5
"16915",634412,5
"16916",634414,1.5
"16917",634420,2.67
"16918",634426,6
"16919",634427,6
"16920",634429,7
"16921",634430,6
"16922",634431,6
"16923",634433,1.5
"16924",634435,7
"16925",634444,1.5
"16926",634461,1.5
"16927",634470,1.5
"16928",634472,5
"16929",634477,4
"16930",634479,4
"16931",634481,5
"16932",634483,4
"16933",634489,NA
"16934",634491,5
"16935",634494,1.5
"16936",634498,1.5
"16937",634500,2.75
"16938",634503,1.5
"16939",634507,6
"16940",634508,0.75
"16941",634512,5
"16942",634523,NA
"16943",634526,6
"16944",634529,1.5
"16945",634530,1.5
"16946",634536,6.67
"16947",634539,1.5
"16948",634547,1.5
"16949",634551,1.5
"16950",634552,6.5
"16951",634569,1.5
"16952",634570,4.25
"16953",634578,NA
"16954",634583,1.5
"16955",634589,6
"16956",634596,5
"16957",634600,5
"16958",634601,1.5
"16959",634606,6
"16960",634616,4
"16961",634618,7
"16962",634635,1.5
"16963",634636,5
"16964",634646,6
"16965",634648,4.5
"16966",634649,1.5
"16967",634671,1.5
"16968",634681,7
"16969",634693,NA
"16970",634701,NA
"16971",634715,7
"16972",634721,3.25
"16973",634737,3
"16974",634744,1.5
"16975",634746,1.5
"16976",634749,7
"16977",634751,1.5
"16978",634772,5
"16979",634774,NA
"16980",634776,3.5
"16981",634784,1.5
"16982",634816,7
"16983",634817,2.5
"16984",634820,NA
"16985",634822,1.5
"16986",634824,5
"16987",634833,6
"16988",634848,1.5
"16989",634851,7
"16990",634853,1.33
"16991",634859,4
"16992",634862,6
"16993",634869,5
"16994",634876,4
"16995",634878,4
"16996",634879,7
"16997",634905,7
"16998",634909,1.5
"16999",634918,1.5
"17000",634919,6
"17001",634924,7
"17002",634928,4
"17003",634940,7
"17004",634943,NA
"17005",634944,4
"17006",634946,NA
"17007",634957,NA
"17008",634966,1.5
"17009",634968,1.5
"17010",634976,7
"17011",634986,1.5
"17012",634999,7
"17013",635011,4
"17014",635034,2.5
"17015",635035,1.5
"17016",635041,0.75
"17017",635043,7
"17018",635046,1.5
"17019",635052,1.5
"17020",635058,7
"17021",635079,NA
"17022",635100,5
"17023",635109,5
"17024",635113,6
"17025",635122,6
"17026",635124,1.5
"17027",635136,5
"17028",635141,5
"17029",635170,1.5
"17030",635173,6
"17031",635184,1.5
"17032",635228,6
"17033",635230,7
"17034",635233,1.5
"17035",635241,5
"17036",635244,6
"17037",635246,1.5
"17038",635247,4
"17039",635255,7
"17040",635279,1.5
"17041",635325,6
"17042",635328,1.5
"17043",635334,1.5
"17044",635410,0.75
"17045",635416,1.5
"17046",635418,4
"17047",635432,1.5
"17048",635433,5
"17049",635435,5
"17050",635452,5
"17051",635473,1.5
"17052",635506,1.5
"17053",635515,1.5
"17054",635561,1.5
"17055",635564,7
"17056",635573,7
"17057",635591,5
"17058",635703,1.5
"17059",635711,1.5
"17060",635719,1.5
"17061",635720,6
"17062",635746,NA
"17063",635751,1.5
"17064",635755,7
"17065",635761,4
"17066",635764,4
"17067",635771,6
"17068",635773,6
"17069",635774,5
"17070",635777,5
"17071",635779,1.5
"17072",635788,6
"17073",635793,NA
"17074",635795,6
"17075",635802,7
"17076",635813,1.5
"17077",635885,1.5
"17078",635890,1.5
"17079",635903,4
"17080",635921,5
"17081",635924,5
"17082",635953,7
"17083",635972,1.5
"17084",635985,1.5
"17085",635988,1.5
"17086",635992,7
"17087",636000,4
"17088",636018,1.5
"17089",636124,7
"17090",636243,NA
"17091",636282,1.5
"17092",636283,1.5
"17093",636302,6
"17094",636314,6
"17095",636364,6.5
"17096",636375,NA
"17097",636387,7
"17098",636400,7
"17099",636408,4
"17100",636420,NA
"17101",636422,1.5
"17102",636443,6
"17103",636451,5
"17104",636464,1.5
"17105",636467,6
"17106",636469,7
"17107",636484,6
"17108",636492,NA
"17109",636503,1.5
"17110",636525,5
"17111",636547,4
"17112",636554,1.5
"17113",636565,6
"17114",636594,7
"17115",636628,NA
"17116",636634,NA
"17117",636656,6
"17118",636697,6
"17119",636704,4
"17120",636716,4
"17121",636732,1.5
"17122",636783,7
"17123",636830,7
"17124",636832,5
"17125",636875,4
"17126",636953,1.5
"17127",636996,4.25
"17128",637003,5
"17129",637004,5
"17130",637063,6
"17131",637064,1.5
"17132",637067,1.5
"17133",637070,5
"17134",637075,NA
"17135",637089,0.75
"17136",637123,7
"17137",637203,1.5
"17138",637206,1.5
"17139",637238,4
"17140",637279,4
"17141",637280,1.5
"17142",637325,NA
"17143",637347,1.5
"17144",637348,1.5
"17145",637358,7
"17146",637370,5
"17147",637374,1.5
"17148",637382,6
"17149",637388,5
"17150",637401,7
"17151",637414,6
"17152",637468,1.5
"17153",637473,6
"17154",637476,1.5
"17155",637496,1.5
"17156",637509,1.5
"17157",637514,NA
"17158",637528,1.5
"17159",637563,1.5
"17160",637582,1.5
"17161",637586,7
"17162",637621,1.5
"17163",637624,5
"17164",637665,4
"17165",637691,2.75
"17166",637708,7
"17167",637715,4
"17168",637722,1.5
"17169",637754,7
"17170",637788,1.5
"17171",637800,NA
"17172",637810,4
"17173",637815,5
"17174",637820,1.5
"17175",637903,6
"17176",637906,6
"17177",637939,1.5
"17178",637980,6
"17179",637993,1.5
"17180",638007,1.5
"17181",638018,6.5
"17182",638023,NA
"17183",638034,6
"17184",638036,NA
"17185",638051,1.5
"17186",638092,NA
"17187",638131,1.5
"17188",638202,1.5
"17189",638228,1.5
"17190",638243,NA
"17191",638254,4
"17192",638257,4
"17193",638384,7
"17194",638388,7
"17195",638411,6
"17196",638498,5
"17197",638503,1.5
"17198",638504,NA
"17199",638515,5
"17200",638516,6
"17201",638544,NA
"17202",638554,NA
"17203",638604,6
"17204",638625,7
"17205",638655,6
"17206",638677,NA
"17207",638699,1.5
"17208",638756,5
"17209",638771,5
"17210",638831,4
"17211",638970,4
"17212",638997,4
"17213",639012,3.25
"17214",639028,4
"17215",639053,5
"17216",639181,1.5
"17217",639194,7
"17218",639231,7
"17219",639234,NA
"17220",639238,NA
"17221",639243,4
"17222",639251,1.5
"17223",639253,7
"17224",639461,1.5
"17225",639514,6
"17226",639522,5
"17227",639663,4
"17228",639724,7
"17229",639766,5
"17230",639919,NA
"17231",640098,6
"17232",640109,0.75
"17233",640144,1.5
"17234",640178,4
"17235",640225,5
"17236",640265,NA
"17237",640278,6
"17238",640289,NA
"17239",640291,NA
"17240",640307,6
"17241",640329,6
"17242",640425,5
"17243",640429,7
"17244",640439,4
"17245",640455,4
"17246",640505,1.5
"17247",640552,NA
"17248",640584,NA
"17249",640658,NA
"17250",640691,NA
"17251",640701,5
"17252",640706,NA
"17253",640711,7
"17254",640752,4
"17255",640753,1.5
"17256",640773,4
"17257",640836,6
"17258",640848,5
"17259",640892,6
"17260",640913,6
"17261",640927,6
"17262",640942,7
"17263",640975,6
"17264",640982,5
"17265",640995,1.5
"17266",641073,NA
"17267",641085,1.5
"17268",641112,1.5
"17269",641116,7
"17270",641134,NA
"17271",641137,7
"17272",641195,1.5
"17273",641200,7
"17274",641253,4
"17275",641275,NA
"17276",641305,NA
"17277",641309,6
"17278",641311,7
"17279",641315,4
"17280",641329,1.5
"17281",641347,NA
"17282",641363,5
"17283",641401,7
"17284",641404,NA
"17285",641433,1.5
"17286",641434,1.5
"17287",641452,1.5
"17288",641461,7
"17289",641470,1.5
"17290",641535,1.5
"17291",641547,7
"17292",641566,7
"17293",641569,7
"17294",641609,4
"17295",641616,5
"17296",641684,NA
"17297",641696,6
"17298",641744,7
"17299",641804,0.75
"17300",641817,NA
"17301",641840,5
"17302",641845,NA
"17303",641864,7
"17304",641881,1.5
"17305",641896,6
"17306",641899,7
"17307",641914,7
"17308",641940,NA
"17309",641992,NA
"17310",642029,5
"17311",642056,7
"17312",642066,1.5
"17313",642067,6
"17314",642075,1.5
"17315",642083,7
"17316",642122,4
"17317",642139,1.5
"17318",642181,1.5
"17319",642196,1.5
"17320",642201,4
"17321",642230,NA
"17322",642250,1.5
"17323",642291,7
"17324",642310,5
"17325",642342,7
"17326",642375,7
"17327",642396,NA
"17328",642405,7
"17329",642413,5
"17330",642439,NA
"17331",642443,7
"17332",642448,6
"17333",642449,1.5
"17334",642474,7
"17335",642493,5
"17336",642496,NA
"17337",642498,7
"17338",642501,7
"17339",642512,NA
"17340",642528,1.5
"17341",642550,7
"17342",642551,6
"17343",642561,1.5
"17344",642591,6.5
"17345",642595,6
"17346",642600,4
"17347",642625,1.5
"17348",642626,NA
"17349",642656,7
"17350",642694,1.5
"17351",642698,4
"17352",642730,1.5
"17353",642740,7
"17354",642744,NA
"17355",642750,7
"17356",642764,NA
"17357",642790,NA
"17358",642817,1.5
"17359",642821,1.5
"17360",642834,5
"17361",642838,5
"17362",642839,2
"17363",642840,1.5
"17364",642843,4
"17365",642850,4
"17366",642851,1.5
"17367",642872,6
"17368",642878,NA
"17369",642879,1.5
"17370",642883,1.5
"17371",642900,1.5
"17372",642902,1.5
"17373",642905,1.5
"17374",642909,1.5
"17375",642939,NA
"17376",642949,1.5
"17377",642953,1.5
"17378",642968,1.5
"17379",642989,1.5
"17380",643006,6
"17381",643036,4
"17382",643069,4
"17383",643077,7
"17384",643118,7
"17385",643126,6
"17386",643168,5
"17387",643172,4
"17388",643199,0.75
"17389",643202,7
"17390",643206,1.5
"17391",643208,6
"17392",643220,7
"17393",643230,NA
"17394",643267,5
"17395",643270,6
"17396",643273,5
"17397",643280,5
"17398",643285,7
"17399",643309,NA
"17400",643321,6
"17401",643323,1.5
"17402",643326,1.5
"17403",643354,5
"17404",643372,1.5
"17405",643403,7
"17406",643404,2.75
"17407",643406,1.5
"17408",643416,7
"17409",643434,2.5
"17410",643457,7
"17411",643466,7
"17412",643477,6
"17413",643481,6
"17414",643484,6
"17415",643496,6
"17416",643502,6
"17417",643510,5
"17418",643514,7
"17419",643525,NA
"17420",643529,1.5
"17421",643531,7
"17422",643542,NA
"17423",643568,6
"17424",643587,6
"17425",643591,7
"17426",643608,NA
"17427",643619,1.5
"17428",643653,6
"17429",643659,1.5
"17430",643672,1.5
"17431",643690,NA
"17432",643696,1.5
"17433",643705,7
"17434",643729,7
"17435",643751,7
"17436",643754,7
"17437",643757,1.5
"17438",643758,3.25
"17439",643770,3
"17440",643771,7
"17441",643953,1.5
"17442",643970,1.5
"17443",643986,5
"17444",644025,6
"17445",644061,1.5
"17446",644069,4
"17447",644072,6
"17448",644093,7
"17449",644101,NA
"17450",644105,1.5
"17451",644113,7
"17452",644144,1.5
"17453",644159,NA
"17454",644160,1.5
"17455",644164,5
"17456",644172,5
"17457",644188,1.5
"17458",644210,5
"17459",644226,1.5
"17460",644229,5
"17461",644242,7
"17462",644246,5.5
"17463",644252,1.5
"17464",644301,1.5
"17465",644303,NA
"17466",644310,NA
"17467",644343,4
"17468",644361,7
"17469",644362,6
"17470",644369,5
"17471",644384,1.5
"17472",644409,5
"17473",644416,4
"17474",644430,1.5
"17475",644441,1.5
"17476",644450,7
"17477",644457,5
"17478",644470,1.5
"17479",644474,1.5
"17480",644480,4.5
"17481",644482,NA
"17482",644484,4
"17483",644508,6
"17484",644514,6
"17485",644516,NA
"17486",644525,5
"17487",644567,NA
"17488",644599,1.5
"17489",644742,6
"17490",644743,1.5
"17491",644761,7
"17492",644784,1.5
"17493",644791,7
"17494",644793,6
"17495",644794,6
"17496",644818,6
"17497",644822,6
"17498",644828,7
"17499",644847,1.5
"17500",644848,1.5
"17501",644863,5
"17502",644871,NA
"17503",644883,NA
"17504",644904,1.5
"17505",644905,NA
"17506",644936,4
"17507",644951,7
"17508",644956,6
"17509",644964,7
"17510",644974,7
"17511",644990,1.5
"17512",644993,6
"17513",645003,1.5
"17514",645019,NA
"17515",645020,5
"17516",645031,6
"17517",645042,1.5
"17518",645047,5
"17519",645054,1.5
"17520",645078,7
"17521",645081,6
"17522",645098,6
"17523",645124,7
"17524",645126,7
"17525",645144,7
"17526",645145,1.5
"17527",645147,5
"17528",645157,1.5
"17529",645160,NA
"17530",645170,7
"17531",645174,4
"17532",645183,NA
"17533",645216,7
"17534",645219,5
"17535",645231,1.5
"17536",645232,1.5
"17537",645248,NA
"17538",645256,6
"17539",645319,7
"17540",645322,NA
"17541",645326,1.5
"17542",645334,7
"17543",645359,5
"17544",645366,NA
"17545",645369,4
"17546",645370,5
"17547",645371,1.5
"17548",645377,1.5
"17549",645405,7
"17550",645420,1.5
"17551",645425,4
"17552",645433,NA
"17553",645434,5
"17554",645451,6
"17555",645496,1.5
"17556",645499,4
"17557",645512,NA
"17558",645518,6
"17559",645542,7
"17560",645551,6
"17561",645557,NA
"17562",645586,6
"17563",645590,1.5
"17564",645598,1.5
"17565",645607,1.5
"17566",645639,5
"17567",645678,4
"17568",645698,5
"17569",645705,5
"17570",645730,1.5
"17571",645732,1.5
"17572",645770,4
"17573",645784,5
"17574",645790,1.5
"17575",645792,7
"17576",645801,1.5
"17577",645818,7
"17578",645831,7
"17579",645835,NA
"17580",645840,1.5
"17581",645847,NA
"17582",645864,4
"17583",645866,NA
"17584",645876,1.5
"17585",645880,4
"17586",645889,5
"17587",645928,1.5
"17588",645939,3
"17589",645948,2
"17590",645950,5
"17591",645960,6
"17592",645962,NA
"17593",645969,1.5
"17594",645997,5
"17595",646004,NA
"17596",646005,6
"17597",646006,NA
"17598",646015,7
"17599",646017,6
"17600",646040,7
"17601",646053,7
"17602",646063,4
"17603",646070,7
"17604",646071,2.75
"17605",646074,7
"17606",646085,7
"17607",646090,7
"17608",646091,NA
"17609",646097,NA
"17610",646109,NA
"17611",646119,4
"17612",646131,1.5
"17613",646138,7
"17614",646169,1.5
"17615",646173,6
"17616",646178,1.5
"17617",646184,6
"17618",646197,7
"17619",646202,6
"17620",646260,1.5
"17621",646313,5
"17622",646314,NA
"17623",646322,6
"17624",646342,1.5
"17625",646344,7
"17626",646351,7
"17627",646352,1.5
"17628",646357,7
"17629",646359,0.75
"17630",646361,7
"17631",646363,1.5
"17632",646367,1.5
"17633",646391,NA
"17634",646402,7
"17635",646406,4
"17636",646413,4
"17637",646415,1.5
"17638",646418,6
"17639",646430,1.5
"17640",646432,1.5
"17641",646459,NA
"17642",646460,6
"17643",646481,6
"17644",646482,4
"17645",646484,5
"17646",646489,5
"17647",646502,1.5
"17648",646508,1.5
"17649",646520,7
"17650",646539,5
"17651",646540,7
"17652",646547,1.5
"17653",646551,7
"17654",646553,1.5
"17655",646572,1.5
"17656",646576,1.5
"17657",646579,6
"17658",646581,1.5
"17659",646589,2.75
"17660",646618,7
"17661",646638,5
"17662",646659,6
"17663",646670,5
"17664",646685,1.5
"17665",646691,1.5
"17666",646700,NA
"17667",646729,1.5
"17668",646734,NA
"17669",646742,NA
"17670",646750,6
"17671",646776,5
"17672",646778,6
"17673",646781,6
"17674",646798,5
"17675",646807,NA
"17676",646815,6
"17677",646836,4
"17678",646841,0.75
"17679",646844,5
"17680",646852,NA
"17681",646857,1.5
"17682",646901,4
"17683",646903,5
"17684",646905,1.5
"17685",646952,1.5
"17686",646953,1.5
"17687",646957,4
"17688",646990,7
"17689",646998,6.5
"17690",647005,NA
"17691",647033,NA
"17692",647040,6
"17693",647043,5
"17694",647045,1.5
"17695",647054,1.5
"17696",647056,4
"17697",647067,1.5
"17698",647083,1.5
"17699",647102,1.5
"17700",647148,3.75
"17701",647154,5
"17702",647166,7
"17703",647169,7
"17704",647171,1.5
"17705",647179,1.5
"17706",647195,7
"17707",647200,5
"17708",647210,NA
"17709",647215,5
"17710",647217,NA
"17711",647218,1.5
"17712",647227,1.5
"17713",647305,1.5
"17714",647312,NA
"17715",647320,6
"17716",647324,7
"17717",647339,1.5
"17718",647345,1.5
"17719",647346,6
"17720",647348,NA
"17721",647358,1.5
"17722",647368,NA
"17723",647373,6
"17724",647385,7
"17725",647391,5
"17726",647393,6
"17727",647395,7
"17728",647398,6
"17729",647399,6
"17730",647406,NA
"17731",647417,NA
"17732",647425,4
"17733",647432,NA
"17734",647464,2.75
"17735",647466,6
"17736",647479,1.5
"17737",647485,4
"17738",647488,4
"17739",647496,4
"17740",647502,5
"17741",647518,NA
"17742",647525,NA
"17743",647553,4
"17744",647565,NA
"17745",647593,6
"17746",647604,1.5
"17747",647605,7
"17748",647612,1.5
"17749",647614,NA
"17750",647645,5
"17751",647647,4
"17752",647654,1.5
"17753",647684,NA
"17754",647711,NA
"17755",647735,1.5
"17756",647761,1.5
"17757",647762,5
"17758",647763,7
"17759",647764,4
"17760",647765,5
"17761",647774,NA
"17762",647784,NA
"17763",647803,4
"17764",647841,5
"17765",647850,1.5
"17766",647865,4
"17767",647869,NA
"17768",647879,1.5
"17769",647883,5
"17770",647888,5.5
"17771",647893,1.5
"17772",647898,7
"17773",647910,1.5
"17774",647915,NA
"17775",647916,5
"17776",647919,6
"17777",647937,7
"17778",647945,6
"17779",647967,6
"17780",647982,6
"17781",647983,5
"17782",647986,1.5
"17783",647987,4
"17784",647988,6
"17785",648001,7
"17786",648023,1.5
"17787",648027,6
"17788",648037,7
"17789",648038,5
"17790",648040,7
"17791",648049,1.5
"17792",648058,NA
"17793",648063,5
"17794",648082,1.5
"17795",648083,1.5
"17796",648085,4
"17797",648086,6
"17798",648090,7
"17799",648091,6
"17800",648100,1.5
"17801",648105,7
"17802",648110,NA
"17803",648114,5
"17804",648116,5
"17805",648117,1.5
"17806",648119,1.5
"17807",648120,NA
"17808",648127,NA
"17809",648130,NA
"17810",648131,1.5
"17811",648135,6
"17812",648136,6
"17813",648140,5
"17814",648161,4
"17815",648172,7
"17816",648178,1.5
"17817",648182,4
"17818",648183,6
"17819",648190,1.5
"17820",648194,5
"17821",648201,NA
"17822",648207,1.5
"17823",648244,1.5
"17824",648250,NA
"17825",648254,6
"17826",648257,NA
"17827",648262,5
"17828",648269,5
"17829",648274,1.5
"17830",648279,1.5
"17831",648285,5.5
"17832",648287,5
"17833",648310,4
"17834",648311,6
"17835",648321,3
"17836",648335,1.5
"17837",648353,1.5
"17838",648354,6
"17839",648363,7
"17840",648365,6
"17841",648366,7
"17842",648369,4.25
"17843",648370,7
"17844",648380,1.5
"17845",648386,NA
"17846",648416,5
"17847",648419,NA
"17848",648422,6
"17849",648428,6
"17850",648436,6
"17851",648449,6
"17852",648455,1.5
"17853",648457,7
"17854",648469,7
"17855",648470,7
"17856",648476,4
"17857",648487,5
"17858",648498,1.5
"17859",648508,1.5
"17860",648515,1.5
"17861",648518,1.5
"17862",648519,NA
"17863",648522,1.5
"17864",648528,1.5
"17865",648531,7
"17866",648536,7
"17867",648537,5
"17868",648543,7
"17869",648549,4
"17870",648553,6
"17871",648564,6
"17872",648570,5
"17873",648571,7
"17874",648585,5
"17875",648590,3.75
"17876",648597,1.5
"17877",648613,6
"17878",648649,1.5
"17879",648654,1.5
"17880",648661,1.5
"17881",648676,NA
"17882",648685,7
"17883",648687,7
"17884",648693,6
"17885",648695,1.5
"17886",648709,NA
"17887",648713,5
"17888",648725,NA
"17889",648728,4
"17890",648750,1.5
"17891",648751,5
"17892",648754,NA
"17893",648760,5
"17894",648766,NA
"17895",648778,4
"17896",648781,6
"17897",648787,7
"17898",648804,4
"17899",648807,6
"17900",648815,6
"17901",648818,1.5
"17902",648841,5
"17903",648843,5
"17904",648845,5
"17905",648852,NA
"17906",648854,4.5
"17907",648868,NA
"17908",648872,NA
"17909",648898,6
"17910",648902,6
"17911",648903,4
"17912",648920,6
"17913",648927,NA
"17914",648928,NA
"17915",648942,4
"17916",648951,1.5
"17917",648959,1.5
"17918",648972,5
"17919",648983,1.5
"17920",648985,4
"17921",648995,NA
"17922",649000,NA
"17923",649001,NA
"17924",649004,5
"17925",649009,4
"17926",649014,6
"17927",649018,4
"17928",649020,NA
"17929",649025,5
"17930",649026,NA
"17931",649027,1.5
"17932",649036,NA
"17933",649041,1.5
"17934",649069,7
"17935",649078,5
"17936",649079,NA
"17937",649084,5
"17938",649090,6
"17939",649093,7
"17940",649095,1.5
"17941",649105,4
"17942",649110,6
"17943",649113,NA
"17944",649118,1.5
"17945",649119,4
"17946",649120,1.5
"17947",649129,7
"17948",649141,NA
"17949",649159,4
"17950",649165,5
"17951",649171,7
"17952",649189,6
"17953",649194,1.5
"17954",649206,1.5
"17955",649207,6
"17956",649212,5
"17957",649214,7
"17958",649215,5
"17959",649221,6
"17960",649230,NA
"17961",649231,5
"17962",649255,7
"17963",649258,7
"17964",649261,NA
"17965",649284,4
"17966",649291,5
"17967",649321,5
"17968",649325,NA
"17969",649336,NA
"17970",649339,7
"17971",649343,5
"17972",649345,5
"17973",649379,6
"17974",649383,1.5
"17975",649385,NA
"17976",649400,6
"17977",649413,4
"17978",649434,5
"17979",649435,7
"17980",649444,NA
"17981",649457,6
"17982",649469,1.5
"17983",649506,1.5
"17984",649514,6
"17985",649518,6
"17986",649542,NA
"17987",649543,1.5
"17988",649552,1.5
"17989",649555,NA
"17990",649566,1.5
"17991",649578,1.5
"17992",649580,NA
"17993",649592,7
"17994",649604,4
"17995",649607,NA
"17996",649614,7
"17997",649619,7
"17998",649621,1.5
"17999",649637,7
"18000",649638,NA
"18001",649654,7
"18002",649667,7
"18003",649688,6
"18004",649692,1.5
"18005",649713,7
"18006",649718,7
"18007",649735,4
"18008",649738,7
"18009",649742,4
"18010",649745,7
"18011",649749,5
"18012",649761,2
"18013",649780,5
"18014",649795,6
"18015",649806,1.5
"18016",649816,1.5
"18017",649819,4
"18018",649824,7
"18019",649840,1.5
"18020",649843,5
"18021",649856,1.5
"18022",649861,NA
"18023",649863,NA
"18024",649867,1.5
"18025",649868,4
"18026",649880,5
"18027",649891,NA
"18028",649905,5
"18029",649909,1.5
"18030",649935,1.5
"18031",649943,6
"18032",649949,4
"18033",649952,7
"18034",649954,NA
"18035",649962,5
"18036",649963,NA
"18037",649979,6
"18038",649980,NA
"18039",650010,6
"18040",650023,1.5
"18041",650027,7
"18042",650031,1.5
"18043",650048,1.5
"18044",650054,NA
"18045",650085,NA
"18046",650091,5
"18047",650099,6
"18048",650105,1.5
"18049",650108,6
"18050",650114,4
"18051",650123,NA
"18052",650133,NA
"18053",650145,3.75
"18054",650148,NA
"18055",650160,7
"18056",650161,6
"18057",650164,7
"18058",650170,1.5
"18059",650232,4
"18060",650247,6
"18061",650251,7
"18062",650268,1.5
"18063",650269,4
"18064",650271,1.5
"18065",650279,4
"18066",650287,NA
"18067",650316,1.5
"18068",650330,7
"18069",650341,2.75
"18070",650354,NA
"18071",650363,6
"18072",650370,6.5
"18073",650371,6
"18074",650376,5
"18075",650388,1.5
"18076",650420,4
"18077",650424,6
"18078",650433,1.5
"18079",650434,7
"18080",650442,7
"18081",650451,NA
"18082",650461,4
"18083",650469,6
"18084",650471,7
"18085",650473,7
"18086",650478,5
"18087",650503,1.5
"18088",650504,7
"18089",650511,4
"18090",650515,NA
"18091",650531,4
"18092",650533,6
"18093",650543,1.5
"18094",650565,1.5
"18095",650570,4
"18096",650575,7
"18097",650578,NA
"18098",650592,7
"18099",650606,6
"18100",650630,1.5
"18101",650642,6
"18102",650652,1.5
"18103",650666,7
"18104",650682,NA
"18105",650684,7
"18106",650698,1.5
"18107",650711,1.5
"18108",650716,1.5
"18109",650717,NA
"18110",650734,7
"18111",650751,1.5
"18112",650752,4
"18113",650758,1.5
"18114",650770,7
"18115",650787,1.5
"18116",650797,4
"18117",650816,5
"18118",650849,NA
"18119",650850,0.75
"18120",650856,5.5
"18121",650861,1.5
"18122",650863,7
"18123",650866,6
"18124",650901,1.5
"18125",650923,5
"18126",650926,7
"18127",650927,7
"18128",650946,5
"18129",650947,5
"18130",650950,1.5
"18131",650953,4
"18132",650957,5
"18133",650958,5
"18134",650960,4
"18135",650961,NA
"18136",650979,1.5
"18137",650987,1.5
"18138",650993,4
"18139",651004,NA
"18140",651008,6
"18141",651015,6
"18142",651027,1.5
"18143",651040,5
"18144",651058,1.5
"18145",651061,4
"18146",651065,4
"18147",651089,NA
"18148",651120,4
"18149",651121,6
"18150",651126,5
"18151",651148,5
"18152",651155,7
"18153",651159,4
"18154",651176,1.5
"18155",651177,5
"18156",651182,1.5
"18157",651200,1.5
"18158",651209,1.5
"18159",651210,NA
"18160",651217,NA
"18161",651238,4
"18162",651245,7
"18163",651253,NA
"18164",651257,5
"18165",651259,NA
"18166",651267,1.5
"18167",651278,5
"18168",651281,1.5
"18169",651319,1.5
"18170",651324,4
"18171",651330,4
"18172",651334,1.5
"18173",651337,6
"18174",651354,5
"18175",651359,6
"18176",651381,4
"18177",651394,1.5
"18178",651398,NA
"18179",651415,5
"18180",651419,6
"18181",651423,7
"18182",651429,5
"18183",651436,1.5
"18184",651478,7
"18185",651493,4
"18186",651495,7
"18187",651498,6
"18188",651507,1.5
"18189",651508,6
"18190",651533,7
"18191",651534,7
"18192",651544,4
"18193",651555,7
"18194",651561,1.5
"18195",651579,1.5
"18196",651598,7
"18197",651605,4
"18198",651609,NA
"18199",651619,7
"18200",651624,1.5
"18201",651627,6
"18202",651628,1.5
"18203",651635,5
"18204",651648,6
"18205",651655,4
"18206",651659,7
"18207",651660,1.5
"18208",651672,4
"18209",651678,4
"18210",651693,4
"18211",651728,NA
"18212",651730,NA
"18213",651734,1.5
"18214",651740,1.5
"18215",651759,7
"18216",651764,7
"18217",651766,5
"18218",651775,4
"18219",651804,4
"18220",651823,5
"18221",651828,7
"18222",651850,3
"18223",651863,4
"18224",651881,5
"18225",651883,4
"18226",651886,NA
"18227",651925,5
"18228",651927,7
"18229",651930,7
"18230",651933,7
"18231",651935,6
"18232",651939,6
"18233",651942,1.5
"18234",651943,1.5
"18235",651950,4
"18236",651972,1.5
"18237",651979,1.5
"18238",651980,5
"18239",651990,6
"18240",651991,6
"18241",651995,7
"18242",652008,6
"18243",652023,4
"18244",652044,5
"18245",652048,1.5
"18246",652054,7
"18247",652064,7
"18248",652087,6
"18249",652090,6
"18250",652103,4
"18251",652149,4
"18252",652156,5
"18253",652158,1.5
"18254",652226,4
"18255",652267,1.5
"18256",652281,1.5
"18257",652285,7
"18258",652287,NA
"18259",652288,1.5
"18260",652292,NA
"18261",652293,5
"18262",652302,7
"18263",652318,7
"18264",652333,5
"18265",652335,5
"18266",652336,NA
"18267",652390,4
"18268",652414,1.5
"18269",652428,1.5
"18270",652435,1.5
"18271",652438,4
"18272",652442,1.5
"18273",652460,6
"18274",652462,1.5
"18275",652476,6
"18276",652501,5.5
"18277",652522,1.5
"18278",652539,1.5
"18279",652553,1.5
"18280",652556,6
"18281",652572,4
"18282",652576,7
"18283",652578,1.5
"18284",652585,NA
"18285",652586,7
"18286",652593,NA
"18287",652605,4
"18288",652617,4
"18289",652619,1.5
"18290",652625,7
"18291",652647,1.5
"18292",652659,1.5
"18293",652664,1.5
"18294",652672,7
"18295",652680,7
"18296",652684,7
"18297",652711,7
"18298",652732,5
"18299",652752,1.5
"18300",652753,6
"18301",652769,1.5
"18302",652788,7
"18303",652801,NA
"18304",652803,NA
"18305",652818,5
"18306",652824,1.5
"18307",652832,NA
"18308",652851,6
"18309",652861,4
"18310",652880,6
"18311",652881,1.5
"18312",652886,4
"18313",652887,6
"18314",652890,5
"18315",652894,1.5
"18316",652898,5
"18317",652902,7
"18318",652933,NA
"18319",652965,7
"18320",652969,5
"18321",652971,7
"18322",652994,2
"18323",652998,1.5
